SchoolId,SportId,PopularName,ProperName,NickName,Colors,LeaugeName,LeaugeId,HeadCoach,PrimaryColorCode,ImagePath,Classification,Record,Enrollment,City,State,Address1,Address2,Zip,Phone,Fax,VanityUrl,MapURL,WebSite,IsMiddleSchool,ClassificationCalculationSteps,ClassificationCalculationStepsHtml,SportSeasonId,EnrollmentData,TicketUrl,OldSchoolId,SchoolNameWithId,Lat,Lng,Closest_Field_1,Closest_Field_2,Closest_Field_3,Distance_1,Distance_2,Distance_3
4625,0,Bangor Alternative,Bangor Alternative HS,,,,0,,#003366,,,,0,Bangor,MI,309 S Walnut,,49013,,,bangoralternative,,,False,,,0,,,9393.0,Bangor Alternative (9393),42.306081,-86.1109688,Bangor High School,Lawrence HS,Bloomingdale HS,0.7657906964699335,6.294841083296598,9.827919676171042
4626,0,Muskegon Training & Education Center,Muskegon Training & Education Center,,Maroon & White,,0,,#003366,,,,0,Muskegon,MI,1580 Park St,,49441,(231) 720-2530,(231) 720-2593,muskegontrainingandeducationcenter,,,False,,,0,,,9404.0,Muskegon Training & Education Center (9404),43.2235561,-86.2538818,North Muskegon HS,Muskegon Mona Shores HS,Muskegon Orchard View HS,2.69842962121148,2.8395574176576637,3.881879561344024
4627,0,Redford Michigan Technical,Michigan Technical Academy HS,Mustangs,Red & White,,0,,#003366,,,,0,Redford,MI,23750 Elmira,,48239,(313) 537-9311,(313) 537-9312,michigantechnical,"https://maps.google.com/maps?q=Redford Michigan Technical+23750 Elmira++Redford, MI, 48239",,False,,,0,,,9410.0,Redford Michigan Technical (9410),42.369931,-83.27302759999999,Redford Thurston HS,Garden City HS,Livonia Franklin HS,1.6928779030625043,3.738662384190439,3.901575908696845
4628,0,Burt Lake Northern Michigan Christian,Northern Michigan Christian Academy,Eagles,Blue/White/Black,,0,,#003366,4628.jpg,D,,33,Burt Lake,MI,1833 McMichael,PO Box 287,49717,(231) 548-2216,(231) 548-2291,nmcacademy,"https://maps.google.com/maps?q=Burt Lake Northern Michigan Christian+1833 McMichael+PO Box 287+Burt Lake, MI, 49717",nmcaonline.org,False,[],"<table class=""TabularData"" ><tbody><tr><th width=""55"">Grade</th><th width=""35"">Boys</th><th width=""35"">Girls</th><th width=""40"">Total</th><th></th></tr><tr><td colspan=""4""></td><td rowspan=""10"" class=""calculationColumn"">Classification size is 33.</td></tr><tr><td>9</td><td>5</td><td>6</td><td>11</td></tr><tr><td>10</td><td>2</td><td>3</td><td>5</td></tr><tr><td>11</td><td>4</td><td>3</td><td>7</td></tr><tr><td>12</td><td>5</td><td>5</td><td>10</td></tr><tr><td>Other programs draw</td><td>0</td><td>0</td><td>0</td></tr></tbody></table>",0,"[{'GradeDisplay': '9', 'GradeTypeCode': 9, 'BoysCount': 5, 'GirlsCount': 6, 'CombinedCount': 11}, {'GradeDisplay': '10', 'GradeTypeCode': 10, 'BoysCount': 2, 'GirlsCount': 3, 'CombinedCount': 5}, {'GradeDisplay': '11', 'GradeTypeCode': 11, 'BoysCount': 4, 'GirlsCount': 3, 'CombinedCount': 7}, {'GradeDisplay': '12', 'GradeTypeCode': 12, 'BoysCount': 5, 'GirlsCount': 5, 'CombinedCount': 10}, {'GradeDisplay': 'Other programs draw', 'GradeTypeCode': 20, 'BoysCount': 0, 'GirlsCount': 0, 'CombinedCount': 0}]",https://gofan.co/app/school/MI10358,9415.0,Burt Lake Northern Michigan Christian (9415),45.4408432,-84.711086,Indian River Inland Lakes HS,Pellson High School,Petoskey High School,5.366158324662746,8.440737782236758,12.156268375192534
4629,0,Clinton St Thomas More,St Thomas More HS-Boysville,,,,0,,#003366,,,,0,Clinton,MI,6744 Clinton-Macon Rd,,49236,,,stthomasmore,,,False,,,0,,,9426.0,Clinton St Thomas More (9426),42.0674843,-83.895416,Clinton High School,Tecumseh HS,Britton Deerfield HS,3.5884207546972537,5.1778689682734935,6.364758147038398
4630,0,Macomb Dakota,Dakota HS,Cougars,Green/Navy/Gray,Macomb Area Conference,6940,,#003366,9448.JPG,A,,2778,Macomb,MI,21051 21 Mile Rd,,48044,(586) 723-2800,(586) 723-2801,dakota,"https://maps.google.com/maps?q=Macomb Dakota+21051 21 Mile Rd++Macomb, MI, 48044",https://www.chippewavalleyschools.org/schools/high-schools/dhs/,False,"['Students who are 19 years of age prior to Sept. 1 and in grades 9, 10 or 11 of the current school year, are subtracted from the count for classification purposes on the Enrollment Declaration Form.']","<table class=""TabularData"" ><tbody><tr><th width=""55"">Grade</th><th width=""35"">Boys</th><th width=""35"">Girls</th><th width=""40"">Total</th><th></th></tr><tr><td colspan=""4""></td><td rowspan=""10"" class=""calculationColumn"">Classification size is 2776.<br />* Students who are 19 years of age prior to Sept. 1 and in grades 9, 10 or 11 of the current school year, are subtracted from the count for classification purposes on the Enrollment Declaration Form.</td></tr><tr><td>9</td><td>322</td><td>346</td><td>668</td></tr><tr><td>10</td><td>363</td><td>352</td><td>715</td></tr><tr><td>11</td><td>324</td><td>340</td><td>664</td></tr><tr><td>12</td><td>386</td><td>345</td><td>731</td></tr><tr><td>Other programs draw</td><td>0</td><td>0</td><td>0</td></tr></tbody></table>",0,"[{'GradeDisplay': '9', 'GradeTypeCode': 9, 'BoysCount': 322, 'GirlsCount': 346, 'CombinedCount': 668}, {'GradeDisplay': '10', 'GradeTypeCode': 10, 'BoysCount': 363, 'GirlsCount': 352, 'CombinedCount': 715}, {'GradeDisplay': '11', 'GradeTypeCode': 11, 'BoysCount': 324, 'GirlsCount': 340, 'CombinedCount': 664}, {'GradeDisplay': '12', 'GradeTypeCode': 12, 'BoysCount': 386, 'GirlsCount': 345, 'CombinedCount': 731}, {'GradeDisplay': 'Other programs draw', 'GradeTypeCode': 20, 'BoysCount': 0, 'GirlsCount': 0, 'CombinedCount': 0}]",https://gofan.co/app/school/MI9930,9448.0,Macomb Dakota (9448),42.6453044,-82.9096452,Macomb Dakota HS,Macomb Lutheran North HS,Utica Ford HS,0.16600354137853499,3.757541515204665,6.030483973961917
4631,0,Detroit Urban Lutheran,Detroit Urban Lutheran HS,Vikings,Red/White/Black,,0,,#003366,,,,0,Detroit,MI,8181 Greenfield,,48228,(313) 582-9900,(313) 582-0817,DetroitUrbanLutheran,"https://maps.google.com/maps?q=Detroit Urban Lutheran+8181 Greenfield++Detroit, MI, 48228",http://www.detroiturbanlutheran.com/,False,,,0,,,9459.0,Detroit Urban Lutheran (9459),42.35408899999999,-83.199552,Adams Butzel Complex - Detroit Communication Media Arts HS - maybe,Dearborn HS,Detroit Mumford HS,3.3599385195248246,4.697560080739831,5.03832998455674
4632,0,Jackson Alternative School,Jackson Alternative School,,,,0,,#003366,,,,0,Jackson,MI,766 Park Rd,,49202,,,jacksonalternativeschool,,,False,,,0,,,9461.0,Jackson Alternative School (9461),42.21145,-84.421751,Vandercook Lake HS,Jackson Lumen Christi HS,Jackson High School - high school,1.7697974637076272,2.100923031512467,2.7740860523607687
4633,0,Mt Pleasant Baptist,Mt Pleasant Baptist Academy,,Blue & Gold,,0,,#003366,,,,0,Mt Pleasant,MI,1802 E High St,,48858,(989) 773-9082,(989) 772-7468,mtpleasantbaptist,,,False,,,0,,,9472.0,Mt Pleasant Baptist (9472),43.5968413,-84.7494291,Mt Pleasant HS,Mount Pleasant HS,Shepherd HS - high school,0.6182222528425598,0.7751005638872337,5.96108512952199
4634,0,Muskegon Tri Valley,Tri Valley Academy,,Magenta & Navy Blue,,0,,#003366,,,,0,Muskegon,MI,2140 Valley,,49444,(616) 722-7118,(616) 722-4609,muskegon-tri-valley,,,False,,,0,,,9483.0,Muskegon Tri Valley (9483),43.1790617,-86.1853474,Muskegon Western Michigan Christian,Muskegon Western Michigan Christian HS,Fruitport HS,2.880130644970381,2.880218457661781,3.4120492348839786
4635,0,Canton Agape Christian,Agape Christian Academy,,Blue/White/Silver,,0,,#003366,,,,0,Canton,MI,45081 Geddes Rd,,48188,(734) 394-0357 ext. 30,(734) 394-0206,agape-christian,,http://www.agapefwc.org/aca,False,,,0,,,9494.0,Canton Agape Christian (9494),42.2757304,-83.4819421,Canton HS,Salem High School,Plymouth HS,4.7496601390039155,4.906662243036822,5.08739189252619
4636,0,Jackson daVinci Institute,daVinci Institute,Stallions,Black & Silver,,0,,#003366,,,,0,Jackson,MI,2255 Emmons Rd,,49201,(517) 796-0031,(517) 796-0320,davinci,"https://maps.google.com/maps?q=Jackson daVinci Institute+2255 Emmons Rd++Jackson, MI, 49201",http://www.davinciinstitute.org/highschool.html,False,,,0,,,9516.0,Jackson daVinci Institute (9516),42.1669022,-84.404331,Vandercook Lake HS,Jackson Lumen Christi HS,Michigan Center HS,2.444533919942758,4.762481630353948,5.1863416817861
4637,0,Coldwater Pansophia Academy,Pansophia Academy,Pumas,Green & White,,0,,#003366,9527.JPG,D,,98,Coldwater,MI,52 Abbott Ave,,49036,(517) 279-4686,(517) 279-0089,pansophia,"https://maps.google.com/maps?q=Coldwater Pansophia Academy+52 Abbott Ave++Coldwater, MI, 49036",pansophiaacademy.org,False,[],"<table class=""TabularData"" ><tbody><tr><th width=""55"">Grade</th><th width=""35"">Boys</th><th width=""35"">Girls</th><th width=""40"">Total</th><th></th></tr><tr><td colspan=""4""></td><td rowspan=""10"" class=""calculationColumn"">Classification size is 98.</td></tr><tr><td>9</td><td>14</td><td>21</td><td>35</td></tr><tr><td>10</td><td>7</td><td>21</td><td>28</td></tr><tr><td>11</td><td>3</td><td>7</td><td>10</td></tr><tr><td>12</td><td>8</td><td>17</td><td>25</td></tr><tr><td>Other programs draw</td><td>0</td><td>0</td><td>0</td></tr></tbody></table>",0,"[{'GradeDisplay': '9', 'GradeTypeCode': 9, 'BoysCount': 14, 'GirlsCount': 21, 'CombinedCount': 35}, {'GradeDisplay': '10', 'GradeTypeCode': 10, 'BoysCount': 7, 'GirlsCount': 21, 'CombinedCount': 28}, {'GradeDisplay': '11', 'GradeTypeCode': 11, 'BoysCount': 3, 'GirlsCount': 7, 'CombinedCount': 10}, {'GradeDisplay': '12', 'GradeTypeCode': 12, 'BoysCount': 8, 'GirlsCount': 17, 'CombinedCount': 25}, {'GradeDisplay': 'Other programs draw', 'GradeTypeCode': 20, 'BoysCount': 0, 'GirlsCount': 0, 'CombinedCount': 0}]",https://gofan.co/app/school/MI69789,9527.0,Coldwater Pansophia Academy (9527),41.94967279999999,-84.99613599999999,Coldwater HS,Quincy HS,Tekonsha HS,0.9323310747356995,6.1517373803246365,9.621797492974645
4638,0,Howell Kensington Woods,Kensington Woods HS,Bears,Purple & Green,,0,,#003366,mhsaasize/9538.png,,,0,Howell,MI,3700 Cleary Dr,,48843,(517) 545-0828,(517) 545-7588,kensingtonwoods,"https://maps.google.com/maps?q=Howell Kensington Woods+3700 Cleary Dr++Howell, MI, 48843",www.kwoods.org,False,,,0,,,9538.0,Howell Kensington Woods (9538),42.5865178,-83.88189229999999,Howell High School,Pinckney HS - Field 2,Pinckney HS - Field 1,3.7763668492306333,9.763910941187042,9.841044842410312
4639,0,Centreville Covered Bridge,Covered Bridge HS,,,,0,,#003366,,,,0,Centreville,MI,190 Hogan St,PO Box 158,49032,(616) 467-5215,,coveredbridge,,,False,,,0,,,9562.0,Centreville Covered Bridge (9562),41.9176504,-85.5250935,Centreville High School,Three Rivers HS - high school,Mendon High School,0.21161039167062212,5.313172359565064,7.67963053208286
4640,0,Kalamazoo Heritage Christian,Heritage Christian Academy,Eagles,Navy Blue & White,,0,,#003366,4640.jpg,D,,66,Kalamazoo,MI,6312 Quail Run Dr,,49009,(269) 372-1400,(269) 372-6018,heritagechristian,"https://maps.google.com/maps?q=Kalamazoo Heritage Christian+6312 Quail Run Dr++Kalamazoo, MI, 49009",http://www.hcaeagles.org,False,[],"<table class=""TabularData"" ><tbody><tr><th width=""55"">Grade</th><th width=""35"">Boys</th><th width=""35"">Girls</th><th width=""40"">Total</th><th></th></tr><tr><td colspan=""4""></td><td rowspan=""10"" class=""calculationColumn"">Classification size is 66.</td></tr><tr><td>9</td><td>5</td><td>11</td><td>16</td></tr><tr><td>10</td><td>15</td><td>11</td><td>26</td></tr><tr><td>11</td><td>7</td><td>7</td><td>14</td></tr><tr><td>12</td><td>5</td><td>5</td><td>10</td></tr><tr><td>Other programs draw</td><td>0</td><td>0</td><td>0</td></tr></tbody></table>",0,"[{'GradeDisplay': '9', 'GradeTypeCode': 9, 'BoysCount': 5, 'GirlsCount': 11, 'CombinedCount': 16}, {'GradeDisplay': '10', 'GradeTypeCode': 10, 'BoysCount': 15, 'GirlsCount': 11, 'CombinedCount': 26}, {'GradeDisplay': '11', 'GradeTypeCode': 11, 'BoysCount': 7, 'GirlsCount': 7, 'CombinedCount': 14}, {'GradeDisplay': '12', 'GradeTypeCode': 12, 'BoysCount': 5, 'GirlsCount': 5, 'CombinedCount': 10}, {'GradeDisplay': 'Other programs draw', 'GradeTypeCode': 20, 'BoysCount': 0, 'GirlsCount': 0, 'CombinedCount': 0}]",https://gofan.co/app/school/MI10223,9584.0,Kalamazoo Heritage Christian (9584),42.2769641,-85.6751006,Kalamazoo Central HS,Kalamazoo Christian high school,Kalamazoo Hackett Prep High School,2.928114582872697,3.16136949747668,4.504428187293777
4641,0,Detroit Michigan Health Academy,Michigan Health Academy,Falcons,Red & White,,0,,#003366,,,,0,Detroit,MI,5845 Auburn St,,48228,(313) 982-9422,(313) 982-9415,,"https://maps.google.com/maps?q=Detroit Michigan Health Academy+5845 Auburn St++Detroit, MI, 48228",www.mhacademy.com,False,,,0,,,9595.0,Detroit Michigan Health Academy (9595),42.3320076,-83.2342268,Dearborn HS,Dearborn Heights Annapolis HS,Melvindale HS,2.3716562739216123,4.182266928042991,4.4652631178243265
4642,0,Rockford Oakfield Baptist,Oakfield Baptist Academy,,,,0,,#003366,,,,0,Rockford,MI,11128 14 Mile Rd,,49341,(616) 866-4344,,oakfieldbaptist,,,False,,,0,,,9606.0,Rockford Oakfield Baptist (9606),43.1750938,-85.3926472,Greenville HS,Cedar Springs HS,Belding HS,5.908263336079772,8.031037499071635,10.281864224441847
4643,0,Detroit Rogers,Charles C Rogers Academy HS,,Black & Metallic Gold,,0,,#003366,,,,0,Detroit,MI,16400 Tireman,,48228,(313) 584-5525,(313) 584-4807,rogers,,,False,,,0,,,9628.0,Detroit Rogers (9628),42.3515791,-83.20751349999999,Adams Butzel Complex - Detroit Communication Media Arts HS - maybe,Dearborn HS,Melvindale HS,3.717795701713704,4.289932849172256,5.21885142791909
4644,0,Detroit Davis Aerospace,Davis Aerospace Technical HS,Aviators,Maroon & Gold,Detroit Public Schools League,6912,,#003366,,D,,176,Detroit,MI,900 Dickerson,,48215,(313) 822-8820,(313) 866-3131,davisaerospace,"https://maps.google.com/maps?q=Detroit Davis Aerospace+900 Dickerson++Detroit, MI, 48215",http://detroitk12.org/schools/davisaerospace/,False,[],"<table class=""TabularData"" ><tbody><tr><th width=""55"">Grade</th><th width=""35"">Boys</th><th width=""35"">Girls</th><th width=""40"">Total</th><th></th></tr><tr><td colspan=""4""></td><td rowspan=""10"" class=""calculationColumn"">Classification size is 176.</td></tr><tr><td>9</td><td>37</td><td>17</td><td>54</td></tr><tr><td>10</td><td>16</td><td>17</td><td>33</td></tr><tr><td>11</td><td>19</td><td>22</td><td>41</td></tr><tr><td>12</td><td>26</td><td>22</td><td>48</td></tr><tr><td>Other programs draw</td><td>0</td><td>0</td><td>0</td></tr></tbody></table>",0,"[{'GradeDisplay': '9', 'GradeTypeCode': 9, 'BoysCount': 37, 'GirlsCount': 17, 'CombinedCount': 54}, {'GradeDisplay': '10', 'GradeTypeCode': 10, 'BoysCount': 16, 'GirlsCount': 17, 'CombinedCount': 33}, {'GradeDisplay': '11', 'GradeTypeCode': 11, 'BoysCount': 19, 'GirlsCount': 22, 'CombinedCount': 41}, {'GradeDisplay': '12', 'GradeTypeCode': 12, 'BoysCount': 26, 'GirlsCount': 22, 'CombinedCount': 48}, {'GradeDisplay': 'Other programs draw', 'GradeTypeCode': 20, 'BoysCount': 0, 'GirlsCount': 0, 'CombinedCount': 0}]",https://gofan.co/app/school/MI50170,9639.0,Detroit Davis Aerospace (9639),42.3698466,-82.951332,Detroit East English HS,Gross Pointe South High School,Detroit Martin Luther King HS,2.879470020206099,2.9196239176272507,3.647186610647875
4645,0,Saginaw Grace Christian,Grace Christian School,,Maroon & Grey,,0,,#003366,,,,0,Saginaw,MI,4619 Mackinaw,,48603,(989) 793-2129,(989) 793-2125,saginawgracechristian,,,False,,,0,,,9652.0,Saginaw Grace Christian (9652),43.45515289999999,-83.9964351,Saginaw Heritage HS,Saginaw Heritage HS - Field 2,Saginaw Arthur Hill HS,0.8284918284832312,0.8605584518930202,1.9406371731405458
4646,0,Suttons Bay Waabno Gimaak-Gtb Tribal Schl,Waabno Gimaak-Gtb Tribal Schl,,,,0,,#003366,,,,0,Suttons Bay,MI,2605 NW Bayshore Dr,,49682,(616) 271-7505,(616) 271-7510,suttons-bay-waabno-gimaak-gtb-tribal-schl,,,False,,,0,,,9685.0,Suttons Bay Waabno Gimaak-Gtb Tribal Schl (9685),45.02077060000001,-85.604843,Suttons Bay HS,Lake Leelanau St Mary HS,Elk Rapids HS,4.364155673081491,5.66754426213273,13.586858798598618
4647,0,Ypsilanti Faithway Baptist,Faithway Baptist School,,Maroon/Gold/White,,0,,#003366,,,,0,Ypsilanti,MI,2020 Packard Rd,,48197,(313) 482-8282,(313) 483-9548,ypsilanti-faithway-baptist,,,False,,,0,,,9696.0,Ypsilanti Faithway Baptist (9696),42.2457942,-83.6455654,Ann Arbor Pioneer HS,Ypsilanti - Lincoln High School,Lincoln High School - Ypsi - Fields 2,5.7264851073928025,6.066721479447333,6.103531061971986
4648,0,Traverse City Christian,Traverse City Christian School,Sabres,Maroon/White/Black,,0,,#003366,9707.png,D,,93,Traverse City,MI,753 Emerson Rd,,49696,(231) 929-1747,(231) 929-1831,tcchristian,"https://maps.google.com/maps?q=753+Emerson+Road,+Garfield+Township,+MI&hl=en&sll=45.00109,-86.270553&sspn=9.944344,12.172852&oq=753+Emer&t=h&hnear=753+Emerson+Rd,+Garfield+Township,+Grand+Traverse,+Michigan+49696&z=16",www.tcchristian.org,False,[],"<table class=""TabularData"" ><tbody><tr><th width=""55"">Grade</th><th width=""35"">Boys</th><th width=""35"">Girls</th><th width=""40"">Total</th><th></th></tr><tr><td colspan=""4""></td><td rowspan=""10"" class=""calculationColumn"">Classification size is 93.</td></tr><tr><td>9</td><td>14</td><td>12</td><td>26</td></tr><tr><td>10</td><td>11</td><td>16</td><td>27</td></tr><tr><td>11</td><td>6</td><td>12</td><td>18</td></tr><tr><td>12</td><td>12</td><td>10</td><td>22</td></tr><tr><td>Other programs draw</td><td>0</td><td>0</td><td>0</td></tr></tbody></table>",0,"[{'GradeDisplay': '9', 'GradeTypeCode': 9, 'BoysCount': 14, 'GirlsCount': 12, 'CombinedCount': 26}, {'GradeDisplay': '10', 'GradeTypeCode': 10, 'BoysCount': 11, 'GirlsCount': 16, 'CombinedCount': 27}, {'GradeDisplay': '11', 'GradeTypeCode': 11, 'BoysCount': 6, 'GirlsCount': 12, 'CombinedCount': 18}, {'GradeDisplay': '12', 'GradeTypeCode': 12, 'BoysCount': 12, 'GirlsCount': 10, 'CombinedCount': 22}, {'GradeDisplay': 'Other programs draw', 'GradeTypeCode': 20, 'BoysCount': 0, 'GirlsCount': 0, 'CombinedCount': 0}]",https://gofan.co/app/school/MI10299,9707.0,Traverse City Christian (9707),44.7051271,-85.5862123,Traverse City Christian HS,Traverse City St Frances HS,Traverse City Central HS - field 1,0.11382552500936895,1.3795108440868138,3.082109883702791
4649,0,Charlevoix Northwest Academy,Northwest Academy,,Royal Blue & Green,,0,,#003366,,,,0,Charlevoix,MI,115 W Hurlbut,,49720,(231) 547-9000,(231) 547-9464,northwestacademy,,http://www.nwa.edu/,False,,,0,,,9718.0,Charlevoix Northwest Academy (9718),45.3143182,-85.25964119999999,Charlevoix HS,Ellsworth HS,East Jordan HS,2.287907060859066,9.89127450944192,12.998204536365307
4650,0,Traverse City West,Traverse City West HS,Titans,Forest Green & Vegas Gold,Big North Conference,6897,,#003366,4650.png,A,,1528,Traverse City,MI,5376 N Long Lake Rd,,49685,(231) 933-7780,(231) 933-7782,tcwest,"https://maps.google.com/maps?q=Traverse City West+5376 N Long Lake Rd++Traverse City, MI, 49685",www.tcaps.net/wsh,False,[],"<table class=""TabularData"" ><tbody><tr><th width=""55"">Grade</th><th width=""35"">Boys</th><th width=""35"">Girls</th><th width=""40"">Total</th><th></th></tr><tr><td colspan=""4""></td><td rowspan=""10"" class=""calculationColumn"">Classification size is 1528.</td></tr><tr><td>9</td><td>177</td><td>183</td><td>360</td></tr><tr><td>10</td><td>201</td><td>225</td><td>426</td></tr><tr><td>11</td><td>176</td><td>178</td><td>354</td></tr><tr><td>12</td><td>204</td><td>184</td><td>388</td></tr><tr><td>Other programs draw</td><td>0</td><td>0</td><td>0</td></tr></tbody></table>",0,"[{'GradeDisplay': '9', 'GradeTypeCode': 9, 'BoysCount': 177, 'GirlsCount': 183, 'CombinedCount': 360}, {'GradeDisplay': '10', 'GradeTypeCode': 10, 'BoysCount': 201, 'GirlsCount': 225, 'CombinedCount': 426}, {'GradeDisplay': '11', 'GradeTypeCode': 11, 'BoysCount': 176, 'GirlsCount': 178, 'CombinedCount': 354}, {'GradeDisplay': '12', 'GradeTypeCode': 12, 'BoysCount': 204, 'GirlsCount': 184, 'CombinedCount': 388}, {'GradeDisplay': 'Other programs draw', 'GradeTypeCode': 20, 'BoysCount': 0, 'GirlsCount': 0, 'CombinedCount': 0}]",https://gofan.co/app/school/MI10300,9731.0,Traverse City West (9731),44.7471804,-85.6857011,Traverse City West HS- old field,Traverse City West HS - Field 2,Traverse City Central HS - Old Field,0.2536155522625317,0.27220579754829055,5.094794647510033
4651,0,Lansing Walter French,Walter French Academy,,Maroon & Silver,,0,,#003366,,,,0,Lansing,MI,1900 S Cedar St,,48910,(517) 487-8983,(517) 487-5388,,"https://maps.google.com/maps?q=Lansing Walter French+1900 S Cedar St++Lansing, MI, 48910",,False,,,0,,,9742.0,Lansing Walter French (9742),42.7113294,-84.5489188,Lansing - Everett High School,Lansing - Eastern High School,Lansing JW Sexton High School,1.4844228115392175,1.9175128580402245,2.149450532041929
4652,0,Southfield Manoogian,AGBU Alex & Marie Manoogian HS,Cougars,Navy & Gold,Detroit Metro Athletic Conference,9504,,#003366,,D,,119,Southfield,MI,22001 Northwestern Hwy,,48075,(248) 569-2988,(248) 569-1346,southfield-manoogian,"https://maps.google.com/maps?q=Southfield Manoogian+22001 Northwestern Hwy++Southfield, MI, 48075",http://www.manoogian.org/,False,[],"<table class=""TabularData"" ><tbody><tr><th width=""55"">Grade</th><th width=""35"">Boys</th><th width=""35"">Girls</th><th width=""40"">Total</th><th></th></tr><tr><td colspan=""4""></td><td rowspan=""10"" class=""calculationColumn"">Classification size is 119.</td></tr><tr><td>9</td><td>19</td><td>8</td><td>27</td></tr><tr><td>10</td><td>22</td><td>9</td><td>31</td></tr><tr><td>11</td><td>13</td><td>17</td><td>30</td></tr><tr><td>12</td><td>15</td><td>16</td><td>31</td></tr><tr><td>Other programs draw</td><td>0</td><td>0</td><td>0</td></tr></tbody></table>",0,"[{'GradeDisplay': '9', 'GradeTypeCode': 9, 'BoysCount': 19, 'GirlsCount': 8, 'CombinedCount': 27}, {'GradeDisplay': '10', 'GradeTypeCode': 10, 'BoysCount': 22, 'GirlsCount': 9, 'CombinedCount': 31}, {'GradeDisplay': '11', 'GradeTypeCode': 11, 'BoysCount': 13, 'GirlsCount': 17, 'CombinedCount': 30}, {'GradeDisplay': '12', 'GradeTypeCode': 12, 'BoysCount': 15, 'GirlsCount': 16, 'CombinedCount': 31}, {'GradeDisplay': 'Other programs draw', 'GradeTypeCode': 20, 'BoysCount': 0, 'GirlsCount': 0, 'CombinedCount': 0}]",https://gofan.co/app/school/MI9881,9764.0,Southfield Manoogian (9764),42.4541456,-83.21922940000002,Detroit U of D Jesuit High School - IHM Field,Detroit Mumford HS,Southfield Christian HS,1.2124176877473003,3.696160152939438,3.7006094572587753
4653,0,Ann Arbor Rudolf Steiner,Rudolf Steiner School,Storm,Navy Blue & White,Crossroads Athletic Conference,9591,,#003366,,D,,74,Ann Arbor,MI,2230 Pontiac Tr,,48105,(734) 669-9394,(734) 669-9396,rudolfsteiner,"https://maps.google.com/maps?q=Ann Arbor Rudolf Steiner+2230 Pontiac Tr++Ann Arbor, MI, 48105",http://www.steinerschool.org/,False,[],"<table class=""TabularData"" ><tbody><tr><th width=""55"">Grade</th><th width=""35"">Boys</th><th width=""35"">Girls</th><th width=""40"">Total</th><th></th></tr><tr><td colspan=""4""></td><td rowspan=""10"" class=""calculationColumn"">Classification size is 74.</td></tr><tr><td>9</td><td>8</td><td>17</td><td>25</td></tr><tr><td>10</td><td>5</td><td>8</td><td>13</td></tr><tr><td>11</td><td>11</td><td>3</td><td>14</td></tr><tr><td>12</td><td>5</td><td>17</td><td>22</td></tr><tr><td>Other programs draw</td><td>0</td><td>0</td><td>0</td></tr></tbody></table>",0,"[{'GradeDisplay': '9', 'GradeTypeCode': 9, 'BoysCount': 8, 'GirlsCount': 17, 'CombinedCount': 25}, {'GradeDisplay': '10', 'GradeTypeCode': 10, 'BoysCount': 5, 'GirlsCount': 8, 'CombinedCount': 13}, {'GradeDisplay': '11', 'GradeTypeCode': 11, 'BoysCount': 11, 'GirlsCount': 3, 'CombinedCount': 14}, {'GradeDisplay': '12', 'GradeTypeCode': 12, 'BoysCount': 5, 'GirlsCount': 17, 'CombinedCount': 22}, {'GradeDisplay': 'Other programs draw', 'GradeTypeCode': 20, 'BoysCount': 0, 'GirlsCount': 0, 'CombinedCount': 0}]",https://gofan.co/app/school/MI10076,9775.0,Ann Arbor Rudolf Steiner (9775),42.3052455,-83.7336187,Ann Arbor Skyline HS,Ann Arbor Skyline HS - high_school,Ann Arbor Pioneer HS,2.0790660590552066,2.139758584931609,3.359445086089012
4654,0,Detroit Michigan Automotive,Michigan Automotive Academy,,,,0,,#003366,,,,0,Detroit,MI,PO Box 13920,,48213,(313) 374-3533,,michiganautomotive,,,False,,,0,,,9797.0,Detroit Michigan Automotive (9797),42.40104100000001,-82.9985343,Laura F. Osborn HS,Hamtramck High School,Detroit East English HS,2.2243140899169083,2.5694076391898726,3.488447013812346
4655,0,Mohawk Keweenaw,Keweenaw Academy,,Black & Copper,,0,,#003366,,,,0,Mohawk,MI,H C1 Box 29,,49950,(906) 337-9971,(906) 337-0459,mohawk-keweenaw,,,False,,,0,,,9808.0,Mohawk Keweenaw (9808),47.3027507,-88.36421419999999,Hancock HS,Houghton High School,L'Anse HS,16.25312891599472,16.3561238075513,37.85388995852109
